ym:pv:artificial	ym:pv:browser	ym:pv:clientID	ym:pv:date	ym:pv:dateTime	ym:pv:deviceCategory	ym:pv:download	ym:pv:from	ym:pv:goalsID	ym:pv:lastAdvEngine	ym:pv:lastSearchEngine	ym:pv:lastSearchEngineRoot	ym:pv:lastSocialNetwork	ym:pv:lastSocialNetworkProfile	ym:pv:lastTrafficSource	ym:pv:link	ym:pv:mobilePhone	ym:pv:operatingSystem	ym:pv:operatingSystemRoot	ym:pv:referer	ym:pv:regionCity	ym:pv:regionCityID	ym:pv:regionCountry	ym:pv:regionCountryID	ym:pv:URL
0	chrome	1689067739542432615	2023-07-11	2023-07-11 12:28:59	1	0		[]		google_search	google			organic	0		windows10	windows	https://google.com/	Amsterdam	10466	Netherlands	118	https://zeonpbx.ru/
1	chrome	1689067739542432615	2023-07-11	2023-07-11 12:29:18	1	0		[]						direct	0		windows10	windows		Amsterdam	10466	Netherlands	118	https://zeonpbx.ru/
0	chrome	1689067739542432615	2023-07-11	2023-07-11 12:29:29	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/	Amsterdam	10466	Netherlands	118	https://zeonpbx.ru/sales-department
0	chrome	1689067739542432615	2023-07-11	2023-07-11 12:29:46	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/sales-department	Amsterdam	10466	Netherlands	118	https://zeonpbx.ru/call-center
0	chrome	1689067739542432615	2023-07-11	2023-07-11 12:29:59	1	0		[292370736]						external	1		windows10	windows	https://zeonpbx.ru/call-center	Amsterdam	10466	Netherlands	118	tel:84951355555
0	chrome	1689067739542432615	2023-07-11	2023-07-11 12:46:49	1	0		[292370736]						external	1		windows10	windows	https://zeonpbx.ru/	Amsterdam	10466	Netherlands	118	tel:84951355555
0	chrome	1689067739542432615	2023-07-11	2023-07-11 13:06:41	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/	Amsterdam	10466	Netherlands	118	https://zeonpbx.ru/sales-department
1	chrome	1689067739542432615	2023-07-11	2023-07-11 13:06:55	1	0		[]						direct	0		windows10	windows		Amsterdam	10466	Netherlands	118	https://zeonpbx.ru/sales-department
0	chrome	1689067739542432615	2023-07-11	2023-07-11 17:14:21	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/call-center	Amsterdam	10466	Netherlands	118	https://zeonpbx.ru/company
0	chrome	1689067739542432615	2023-07-11	2023-07-11 17:14:24	1	0		[]						direct	0		windows10	windows		Amsterdam	10466	Netherlands	118	https://zeonpbx.ru/company
1	chrome	1689067739542432615	2023-07-11	2023-07-11 17:14:39	1	0		[]						direct	0		windows10	windows		Amsterdam	10466	Netherlands	118	https://zeonpbx.ru/company
0	chrome	1689064233697926841	2023-07-11	2023-07-11 11:30:33	1	0		[]						direct	0		windows_7_2008server	windows			0	Russia	225	https://zeonpbx.ru/
0	yandexsearch	1689093552138268193	2023-07-11	2023-07-11 19:39:13	2	0		[]	yandex	yandex_search	yandex			ad	0	samsung	android_11	android	https://yandex.ru/		0	Russia	225	https://zeonpbx.ru/medcentre
1	yandexsearch	1689093552138268193	2023-07-11	2023-07-11 19:39:31	2	0		[]	yandex					ad	0	samsung	android_11	android			0	Russia	225	https://zeonpbx.ru/medcentre
0	yandex_browser	1689091168337661923	2023-07-11	2023-07-11 18:59:16	1	0		[]	yandex	yandex_search	yandex			ad	0		windows10	windows	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center?etext=2202.01lkE-K-IixxabMFM89fZAUDdD6id4yAhngK1qURWbZu03r4UxiDOyVtubvpDDwqdCPP---rBwXnQyd9BvmDQnl0bHBnYXJobW5tYWNhYm4.0f6e8216f50c14403288d249c2fd45797777305f
1	yandex_browser	1689091168337661923	2023-07-11	2023-07-11 18:59:31	1	0		[]	yandex					ad	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/call-center?etext=2202.01lkE-K-IixxabMFM89fZAUDdD6id4yAhngK1qURWbZu03r4UxiDOyVtubvpDDwqdCPP---rBwXnQyd9BvmDQnl0bHBnYXJobW5tYWNhYm4.0f6e8216f50c14403288d249c2fd45797777305f
0	yandex_browser	1689062756825983805	2023-07-11	2023-07-11 11:05:55	1	0		[]	yandex	yandex_search	yandex			ad	0		windows10	windows	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
1	yandex_browser	1689062756825983805	2023-07-11	2023-07-11 11:06:10	1	0		[]	yandex					ad	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	yandex_browser	1689062756825983805	2023-07-11	2023-07-11 11:06:24	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/call-center	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1689085719563335746	2023-07-11	2023-07-11 17:28:38	2	0		[]		yandex_mobile	yandex			organic	0	xiaomi	android_12	android	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/internet
1	chromemobile	1689085719563335746	2023-07-11	2023-07-11 17:28:53	2	0		[]						direct	0	xiaomi	android_12	android		Moscow	213	Russia	225	https://zeonpbx.ru/internet
0	headlesschrome	1689101362151305500	2023-07-11	2023-07-11 21:49:22	1	0		[]						direct	0		linux	gnu_linux			0	United States	84	https://zeonpbx.ru/
1	headlesschrome	1689101362151305500	2023-07-11	2023-07-11 21:49:37	1	0		[]						direct	0		linux	gnu_linux			0	United States	84	https://zeonpbx.ru/
0	safari_mobile	1689069743845426163	2023-07-11	2023-07-11 13:02:24	2	0		[]						direct	0	apple	ios16	ios_double		Domodedovo	10725	Russia	225	https://zeonpbx.ru/
0	yandex_browser	1689100117672912490	2023-07-11	2023-07-11 21:28:37	1	0		[]		yandex_search	yandex			organic	0		windows10	windows	https://yandex.ru/	Makhachkala	28	Russia	225	https://zeonpbx.ru/banks
1	yandex_browser	1689100117672912490	2023-07-11	2023-07-11 21:28:52	1	0		[]						direct	0		windows10	windows		Makhachkala	28	Russia	225	https://zeonpbx.ru/banks
0	edge	1689078299640776234	2023-07-11	2023-07-11 15:24:59	1	0		[]						direct	0		windows10	windows		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/call-center
1	edge	1689078299640776234	2023-07-11	2023-07-11 15:25:14	1	0		[]						direct	0		windows10	windows		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/call-center
0	yandex_browser	168906301499167093	2023-07-11	2023-07-11 11:10:14	1	0		[]		yandex_search	yandex			organic	0		windows10	windows	https://yandex.ru/	Los Angeles	200	United States	84	https://zeonpbx.ru/call-center
1	yandex_browser	168906301499167093	2023-07-11	2023-07-11 11:10:38	1	0		[]						direct	0		windows10	windows		Los Angeles	200	United States	84	https://zeonpbx.ru/call-center
0	yandex_browser	168906301499167093	2023-07-11	2023-07-11 11:16:14	1	0		[]						direct	0		windows10	windows		Los Angeles	200	United States	84	https://zeonpbx.ru/call-center
1	yandex_browser	168906301499167093	2023-07-11	2023-07-11 11:16:57	1	0		[]						direct	0		windows10	windows		Los Angeles	200	United States	84	https://zeonpbx.ru/call-center
0	opera	1689102056232727618	2023-07-11	2023-07-11 22:00:56	1	0		[]	yandex					ad	0		windows10	windows	https://minecraft20.ru/		0	Russia	225	https://zeonpbx.ru/call-center
0	chrome	1689086234300070872	2023-07-11	2023-07-11 16:40:30	1	0		[]	yandex	yandex_search	yandex			ad	0		windows10	windows	https://yandex.ru/	Krasnodar	35	Russia	225	https://zeonpbx.ru/
1	chrome	1689086234300070872	2023-07-11	2023-07-11 16:40:45	1	0		[]	yandex					ad	0		windows10	windows		Krasnodar	35	Russia	225	https://zeonpbx.ru/
0	chromemobile	1689069196414732043	2023-07-11	2023-07-11 12:53:15	2	0		[]		yandex_search	yandex			organic	0	xiaomi	google_android	android	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/
1	chromemobile	1689069196414732043	2023-07-11	2023-07-11 12:53:31	2	0		[]						direct	0	xiaomi	google_android	android		Moscow	213	Russia	225	https://zeonpbx.ru/
0	chromemobile	1689069196414732043	2023-07-11	2023-07-11 12:54:08	2	0		[]						internal	0	xiaomi	google_android	android	https://zeonpbx.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/robotmasha
0	chromemobile	168890496273521686	2023-07-11	2023-07-11 01:13:29	2	0		[]	yandex					ad	0	xiaomi	android_11	android		Stavropol	36	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	168890496273521686	2023-07-11	2023-07-11 01:13:44	2	0		[]	yandex					ad	0	xiaomi	android_11	android		Stavropol	36	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1689128792169127557	2023-07-12	2023-07-12 05:25:05	2	0		[]	yandex					ad	0	xiaomi	android_10	android	https://akam.uz/	Tashkent	10335	Uzbekistan	171	https://zeonpbx.ru/call-center
0	chromemobile	1689145848175612494	2023-07-12	2023-07-12 10:10:49	2	0		[]	yandex					ad	0	samsung	android_10	android	https://jut.su/		0	Kyrgyzstan	207	https://zeonpbx.ru/call-center
0	chrome	1689150936588058954	2023-07-12	2023-07-12 11:35:35	1	0		[]	yandex	yandex_search	yandex			ad	0		windows10	windows	https://yandex.ru/		0	Russia	225	https://zeonpbx.ru/medcentre
1	chrome	1689150936588058954	2023-07-12	2023-07-12 11:35:50	1	0		[]	yandex					ad	0		windows10	windows			0	Russia	225	https://zeonpbx.ru/medcentre
0	chrome	1689150936588058954	2023-07-12	2023-07-12 11:36:28	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/medcentre		0	Russia	225	https://zeonpbx.ru/production
0	chrome	1689150936588058954	2023-07-12	2023-07-12 11:36:29	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/medcentre		0	Russia	225	https://zeonpbx.ru/ip-atc-telephoniy-call-center-for-promyshlennogo-predpriyatiya
0	yandexsearch	1689145370198626150	2023-07-12	2023-07-12 10:02:52	2	0		[]	yandex					ad	0	samsung	android_11	android		Djalal-Abad	10312	Kyrgyzstan	207	https://zeonpbx.ru/call-center
0	chromemobile	1689139901286152166	2023-07-12	2023-07-12 08:31:41	2	0		[]	yandex					ad	0	tecno	android_12	android	https://androeed.ru/		0	Kyrgyzstan	207	https://zeonpbx.ru/call-center
0	chromemobile	1689145436958554591	2023-07-12	2023-07-12 10:03:56	2	0		[]	yandex					ad	0	samsung	android_marshmallow	android	https://yandex.ru/games/app/187792	Tashkent	10335	Uzbekistan	171	https://zeonpbx.ru/call-center
1	chromemobile	1689145436958554591	2023-07-12	2023-07-12 10:04:11	2	0		[]	yandex					ad	0	samsung	android_marshmallow	android		Tashkent	10335	Uzbekistan	171	https://zeonpbx.ru/call-center
0	chromemobile	1689149457343500791	2023-07-12	2023-07-12 11:10:57	2	0		[]	yandex					ad	0	xiaomi	android_12	android	https://melonplayground.ru/	Luhansk	222		0	https://zeonpbx.ru/call-center
0	android_browser	1689113634146621243	2023-07-12	2023-07-12 01:13:51	2	0		[]	yandex					ad	0	samsung	android_marshmallow	android	https://lureronline.ru/?p=30693&fbclid=IwAR10HBhCLnxuRc3eu_czC9E6qyxsZAjzGIjDZG3I1huPS1ftyhnIaN-aDvU	Yerevan	10262	Armenia	168	https://zeonpbx.ru/call-center
0	yandexsearch	1689153106236747801	2023-07-12	2023-07-12 12:11:46	2	0		[]	yandex			mail		ad	0	infinix	android_13	android	https://my.mail.ru/	Tashkent	10335	Uzbekistan	171	https://zeonpbx.ru/call-center
0	miui	1689141734768240335	2023-07-12	2023-07-12 09:02:14	2	0		[]	yandex					ad	0	xiaomi	android_12	android		Bishkek	10309	Kyrgyzstan	207	https://zeonpbx.ru/call-center
1	miui	1689141734768240335	2023-07-12	2023-07-12 09:02:38	2	0		[]	yandex					ad	0	xiaomi	android_12	android		Bishkek	10309	Kyrgyzstan	207	https://zeonpbx.ru/call-center
0	chrome	1686737467399989245	2023-07-12	2023-07-12 09:30:01	1	0		[]						direct	0		windows_7_2008server	windows		Moscow	213	Russia	225	https://zeonpbx.ru/techchar
1	chrome	1686737467399989245	2023-07-12	2023-07-12 09:30:16	1	0		[]						direct	0		windows_7_2008server	windows		Moscow	213	Russia	225	https://zeonpbx.ru/techchar
0	chrome	1686737467399989245	2023-07-12	2023-07-12 09:35:49	1	0		[]						direct	0		windows_7_2008server	windows		Moscow	213	Russia	225	https://zeonpbx.ru/techchar
1	chrome	1686737467399989245	2023-07-12	2023-07-12 09:36:04	1	0		[]						direct	0		windows_7_2008server	windows		Moscow	213	Russia	225	https://zeonpbx.ru/techchar
0	miui	1689136274923422512	2023-07-12	2023-07-12 07:31:10	2	0		[]	yandex					ad	0	xiaomi	android_10	android			0	Kyrgyzstan	207	https://zeonpbx.ru/call-center
0	yandex_browser	1681192085999995787	2023-07-12	2023-07-12 09:50:18	2	0		[]						internal	0	xiaomi	android_10	android	https://zeonpbx.ru/	Shumerlya	20078	Russia	225	https://zeonpbx.ru/call-center
1	yandex_browser	1681192085999995787	2023-07-12	2023-07-12 09:50:33	2	0		[]						direct	0	xiaomi	android_10	android		Shumerlya	20078	Russia	225	https://zeonpbx.ru/call-center
0	chrome	1686733880428781502	2023-07-12	2023-07-12 10:45:52	1	0		[]		google_search	google			organic	0		windows10	windows	https://google.com/	Grodno	10274	Belarus	149	https://zeonpbx.ru/
1	chrome	1686733880428781502	2023-07-12	2023-07-12 10:46:06	1	0		[]						direct	0		windows10	windows		Grodno	10274	Belarus	149	https://zeonpbx.ru/
0	chrome	1686733880428781502	2023-07-12	2023-07-12 12:52:04	1	0		[]		google_search	google			organic	0		windows10	windows	https://google.com/	Grodno	10274	Belarus	149	https://zeonpbx.ru/
1	chrome	1686733880428781502	2023-07-12	2023-07-12 12:52:28	1	0		[]						direct	0		windows10	windows		Grodno	10274	Belarus	149	https://zeonpbx.ru/
0	chrome	1689127661698861096	2023-07-12	2023-07-12 05:07:40	1	0		[]	yandex					ad	0		windows10	windows	https://list-org.com/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
1	chrome	1689127661698861096	2023-07-12	2023-07-12 05:07:55	1	0		[]	yandex					ad	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	headlesschrome	1689149347845248429	2023-07-12	2023-07-12 11:10:17	1	0		[]						direct	0		linux	gnu_linux			0	Russia	225	https://zeonpbx.ru/
0	chromemobile	1689110022885600115	2023-07-12	2023-07-12 00:13:43	2	0		[]	yandex					ad	0	tecno	android_11	android	https://softgallery.ru/	Donetsk	142		0	https://zeonpbx.ru/call-center
1	chromemobile	1689110022885600115	2023-07-12	2023-07-12 00:14:14	2	0		[]	yandex					ad	0	tecno	android_11	android		Donetsk	142		0	https://zeonpbx.ru/call-center
0	android_browser	1689132388623337099	2023-07-12	2023-07-12 06:26:30	2	0		[]	yandex					ad	0	samsung	android_11	android	https://lureronline.ru/?p=30713&fbclid=IwAR0uTAj9s2POvTB1kWc6ld92i41PhE47mbDEVkpCnaP-4tSqbNmvNa8YLCg	Vanadzor	10258	Armenia	168	https://zeonpbx.ru/call-center
0	chrome	1689132235994358004	2023-07-12	2023-07-12 06:23:54	1	0		[]						direct	0		mac_os_catalina	macos		Columbus	20815	United States	84	https://zeonpbx.ru/company
0	chrome	1689132220963804399	2023-07-12	2023-07-12 06:23:39	1	0		[]						direct	0		mac_os_catalina	macos		Columbus	20815	United States	84	https://zeonpbx.ru/
0	chromemobile	1689121371900041831	2023-07-12	2023-07-12 03:22:53	2	0		[]	yandex					ad	0	huawei	android_10	android		Baku	10253	Azerbaijan	167	https://zeonpbx.ru/call-center
0	yandex_browser	1689135310648635448	2023-07-12	2023-07-12 07:15:10	1	0		[]	yandex	yandex_search	yandex			ad	0		windows10	windows	https://yandex.ru/	Syktyvkar	19	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1680407393413766682	2023-04-02	2023-04-02 06:49:34	2	0		[]						direct	0		android_12	android			0	Russia	225	https://zeonpbx.ru/
0	chrome	16455327551065685094	2023-04-02	2023-04-02 16:14:25	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/techchar	Moscow	213	Russia	225	https://zeonpbx.ru/
1	chrome	16455327551065685094	2023-04-02	2023-04-02 16:14:43	1	0		[]						direct	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/
0	yasearchapp	1680401282725279519	2023-04-02	2023-04-02 05:08:02	2	0		[]						referral	0	oppo	android_11	android	https://freelance.ru/	Almaty	162	Kazakhstan	159	https://zeonpbx.ru/
0	yandex_browser	1680417350462283727	2023-04-02	2023-04-02 09:35:49	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/medcentre	Shumerlya	20078	Russia	225	https://zeonpbx.ru/call-center
0	yandex_browser	1680417350462283727	2023-04-02	2023-04-02 09:35:56	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/call-center	Shumerlya	20078	Russia	225	https://zeonpbx.ru/
1	yandex_browser	1680417350462283727	2023-04-02	2023-04-02 09:36:11	1	0		[]						direct	0		windows10	windows		Shumerlya	20078	Russia	225	https://zeonpbx.ru/
0	yandex_browser	1680436303718719662	2023-04-02	2023-04-02 14:51:46	1	0		[]						direct	0		windows10	windows		Kaliningrad	22	Russia	225	https://zeonpbx.ru/
1	yandex_browser	1680436303718719662	2023-04-02	2023-04-02 14:52:02	1	0		[]						direct	0		windows10	windows		Kaliningrad	22	Russia	225	https://zeonpbx.ru/
0	yandex_browser	1680411242199429259	2023-04-02	2023-04-02 07:53:53	2	0		[]		yandex_search	yandex			organic	0	xiaomi	android_12	android	https://yandex.ru/		0	Russia	225	https://zeonpbx.ru/
1	yandex_browser	1680411242199429259	2023-04-02	2023-04-02 07:54:10	2	0		[]						direct	0	xiaomi	android_12	android			0	Russia	225	https://zeonpbx.ru/
0	chromemobile	1685341030188836944	2023-05-29	2023-05-29 09:17:12	2	0		[]	yandex					ad	0	huawei	android_oreo81	android		Kurgan	53	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1685341030188836944	2023-05-29	2023-05-29 09:17:26	2	0		[]	yandex					ad	0	huawei	android_oreo81	android		Kurgan	53	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1685385459321864026	2023-05-29	2023-05-29 21:37:39	2	0		[]	yandex	yandex_search	yandex			ad	0	samsung	android_13	android	https://yandex.ru/		0	Russia	225	https://zeonpbx.ru/medcentre
0	chromemobile	1685385459321864026	2023-05-29	2023-05-29 21:37:45	2	0		[]	yandex					ad	0	samsung	android_13	android			0	Russia	225	https://zeonpbx.ru/banks
0	chromemobile	1685385459321864026	2023-05-29	2023-05-29 21:37:57	2	0		[]	yandex					ad	0	samsung	android_13	android			0	Russia	225	https://zeonpbx.ru/banks
0	chrome	168533038418890676	2023-05-29	2023-05-29 06:18:56	1	0		[]		google_search	google			organic	0		windows10	windows	https://google.com/	Khabarovsk	76	Russia	225	https://zeonpbx.ru/
0	chrome	168533038418890676	2023-05-29	2023-05-29 06:19:04	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/	Khabarovsk	76	Russia	225	https://zeonpbx.ru/call-center
0	yandex_browser	1685319737837445476	2023-05-29	2023-05-29 03:21:36	1	0		[]	yandex	yandex_search	yandex			ad	0		windows10	windows	https://yandex.ru/	Yaroslavl	16	Russia	225	https://zeonpbx.ru/
1	yandex_browser	1685319737837445476	2023-05-29	2023-05-29 03:21:51	1	0		[]	yandex					ad	0		windows10	windows		Yaroslavl	16	Russia	225	https://zeonpbx.ru/
0	chromemobile	1685372626978497233	2023-05-29	2023-05-29 18:03:46	2	0		[]	yandex					ad	0	samsung	android_marshmallow	android	https://m.sport-express.ru/zozh/food/news/dietolog-dal-rekomendacii-kak-upotreblyat-menshe-sahara-2082606/		0	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1685372626978497233	2023-05-29	2023-05-29 18:04:02	2	0		[]	yandex					ad	0	samsung	android_marshmallow	android			0	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1685372626978497233	2023-05-29	2023-05-29 18:04:32	2	0		[]	yandex					ad	0	samsung	android_marshmallow	android	https://m.sport-express.ru/zozh/food/news/dietolog-dal-rekomendacii-kak-upotreblyat-menshe-sahara-2082606/		0	Russia	225	https://zeonpbx.ru/call-center
0	chrome	1684960743300864264	2023-05-29	2023-05-29 22:55:18	1	0		[]						direct	0		windows10	windows		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/
1	chrome	1684960743300864264	2023-05-29	2023-05-29 22:55:34	1	0		[]						direct	0		windows10	windows		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/
1	chrome	16853181476337205	2023-05-29	2023-05-29 02:55:14	1	0		[]						direct	0		windows10	windows		Khabarovsk	76	Russia	225	https://zeonpbx.ru/
1	chrome	168533038418890676	2023-05-29	2023-05-29 06:19:14	1	0		[]						direct	0		windows10	windows		Khabarovsk	76	Russia	225	https://zeonpbx.ru/
0	firefox	1685367190291483331	2023-05-29	2023-05-29 16:33:10	1	0		[]						direct	0		windows_xp	windows		Moscow	213	Russia	225	https://zeonpbx.ru/
1	chromemobile	1685064597430975554	2023-05-29	2023-05-29 22:10:29	2	0		[]	yandex					ad	0		android_10	android		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chrome	1685332970749338439	2023-05-29	2023-05-29 07:02:50	1	0		[]						direct	0		mac_os_catalina	macos		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1685354309192055877	2023-05-29	2023-05-29 12:58:27	2	0		[]	yandex					ad	0	samsung	android_12	android			0	Russia	225	https://zeonpbx.ru/call-center
0	yandex_browser	1685367214700905364	2023-05-29	2023-05-29 16:33:35	2	0		[]	yandex	yandex_search	yandex			ad	0	xiaomi	android_12	android	https://yandex.ru/	Chita	68	Russia	225	https://zeonpbx.ru/
1	yandex_browser	1685367214700905364	2023-05-29	2023-05-29 16:33:52	2	0		[]	yandex					ad	0	xiaomi	android_12	android		Chita	68	Russia	225	https://zeonpbx.ru/
0	yandex_browser	1681022333713953839	2023-05-29	2023-05-29 12:12:53	1	0		[]						direct	0		windows10	windows		Shumerlya	20078	Russia	225	https://zeonpbx.ru/otrasresheniya
1	yandex_browser	1681022333713953839	2023-05-29	2023-05-29 12:13:10	1	0		[]						direct	0		windows10	windows		Shumerlya	20078	Russia	225	https://zeonpbx.ru/otrasresheniya
0	yandex_browser	1685389047258852430	2023-05-29	2023-05-29 22:37:22	2	0		[]	yandex	yandex_search	yandex			ad	0	huawei	android_pie90	android	https://yandex.ru/	Kotelnich	20023	Russia	225	https://zeonpbx.ru/
1	yandex_browser	1685389047258852430	2023-05-29	2023-05-29 22:37:36	2	0		[]	yandex					ad	0	huawei	android_pie90	android		Kotelnich	20023	Russia	225	https://zeonpbx.ru/
0	android_browser	1685362640143070030	2023-05-29	2023-05-29 15:17:20	2	0		[]	yandex	yandex_search	yandex			ad	0	xiaomi	android_10	android	https://yandex.ru/		0	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1685334094376776304	2023-05-29	2023-05-29 07:21:34	2	0		[]	yandex					ad	0	vivo	android_12	android	http://onlinepianist.com/		0	Russia	225	https://zeonpbx.ru/call-center
0	android_browser	1685324134401684642	2023-05-29	2023-05-29 04:35:34	2	0		[]	yandex					ad	0	samsung	android_13	android		Krasnoyarsk	62	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1685338651923430942	2023-05-29	2023-05-29 08:37:25	2	0		[]	yandex					ad	0	xiaomi	android_10	android	https://mail.ru/	Nalchik	30	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1685338651923430942	2023-05-29	2023-05-29 08:37:43	2	0		[]	yandex					ad	0	xiaomi	android_10	android		Nalchik	30	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1685064597430975554	2023-05-29	2023-05-29 22:10:14	2	0		[]	yandex					ad	0	samsung	android_13	android		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	yasearchapp	1685345005169966280	2023-05-29	2023-05-29 10:23:25	2	0		[]	yandex					ad	0	samsung	android_13	android	https://promodoc.ru/	Achinsk	11302	Russia	225	https://zeonpbx.ru/call-center
0	edge	1685372299508953485	2023-05-29	2023-05-29 17:58:19	1	0		[]	yandex	yandex_search	yandex			ad	0		windows10	windows	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/?etext=2202.E556TJ14YiH5VMKJq9XXwpQdEOcF_m_W4meN7H_GJz9-iRY67g0xiA1S1AEBwxmCA0qZpQcQT5uizWUG2CPKRHFzZnRsd21zemtsamN0bXg.fac002fb8c20cd5bda994d795d8b337a2280e553
1	edge	1685372299508953485	2023-05-29	2023-05-29 17:58:34	1	0		[]	yandex					ad	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/?etext=2202.E556TJ14YiH5VMKJq9XXwpQdEOcF_m_W4meN7H_GJz9-iRY67g0xiA1S1AEBwxmCA0qZpQcQT5uizWUG2CPKRHFzZnRsd21zemtsamN0bXg.fac002fb8c20cd5bda994d795d8b337a2280e553
0	edge	1685372299508953485	2023-05-29	2023-05-29 18:03:58	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/?etext=2202.E556TJ14YiH5VMKJq9XXwpQdEOcF_m_W4meN7H_GJz9-iRY67g0xiA1S1AEBwxmCA0qZpQcQT5uizWUG2CPKRHFzZnRsd21zemtsamN0bXg.fac002fb8c20cd5bda994d795d8b337a2280e553	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chrome	16853181476337205	2023-05-29	2023-05-29 02:54:58	1	0		[]		google_search	google			organic	0		windows10	windows	https://google.com/	Khabarovsk	76	Russia	225	https://zeonpbx.ru/
0	yandex_browser	168372449022640248	2023-05-29	2023-05-29 10:39:56	1	0		[]	yandex					ad	0		windows10	windows	https://yandex.ru/pogoda/?lat=44.612991&lon=33.518074&win=553	Sevastopol	959	Russia	225	https://zeonpbx.ru/
0	yandex_browser	168372449022640248	2023-05-29	2023-05-29 10:39:58	1	0		[]						direct	0		windows10	windows		Sevastopol	959	Russia	225	https://zeonpbx.ru/
1	yandex_browser	168372449022640248	2023-05-29	2023-05-29 10:40:13	1	0		[]						direct	0		windows10	windows		Sevastopol	959	Russia	225	https://zeonpbx.ru/
0	chromemobile	1685348816413570064	2023-05-29	2023-05-29 11:26:58	2	0		[]	yandex					ad	0	huawei	android_pie90	android		Makhachkala	28	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1685348816413570064	2023-05-29	2023-05-29 11:27:12	2	0		[]	yandex					ad	0	huawei	android_pie90	android		Makhachkala	28	Russia	225	https://zeonpbx.ru/call-center
0	miui	1685376970159154379	2023-05-29	2023-05-29 19:16:10	2	0		[]	yandex					ad	0	xiaomi	android_12	android		Stavropol	36	Russia	225	https://zeonpbx.ru/call-center
0	miui	1685376970159154379	2023-05-29	2023-05-29 19:16:21	2	0		[]	yandex					ad	0	xiaomi	android_12	android		Stavropol	36	Russia	225	https://zeonpbx.ru/call-center
0	android_browser	1685348869903455987	2023-05-29	2023-05-29 11:26:09	2	0		[]	yandex					ad	0	samsung	android_oreo	android		Stavropol	36	Russia	225	https://zeonpbx.ru/call-center
1	android_browser	1685348869903455987	2023-05-29	2023-05-29 11:26:25	2	0		[]	yandex					ad	0	samsung	android_oreo	android		Stavropol	36	Russia	225	https://zeonpbx.ru/call-center
0	yandex_browser	1685355847897527747	2023-05-29	2023-05-29 13:24:06	1	0		[]	yandex	yandex_search	yandex			ad	0		windows_7_2008server	windows	https://yandex.ru/	Tyumen	55	Russia	225	https://zeonpbx.ru/
0	headlesschrome	1685349206487030439	2023-05-29	2023-05-29 11:33:25	1	0		[]	yandex	yandex_search	yandex			ad	0		linux	gnu_linux	https://yandex.ru/	Tyumen	55	Russia	225	https://zeonpbx.ru/medcentre
